Grid_ID,Latitude,Longitude
1287_7764,12.876657999999999,77.6459846
1287_7765,12.87195880851064,77.65454682553192
1287_7766,12.876113066666667,77.66601556333333
1287_7767,12.876329789473683,77.67480209473685
1287_7770,12.873044,77.702111
1287_7771,12.878841,77.713225
1287_7779,12.879641,77.798451
1287_7784,12.876541,77.846501
1287_7786,12.8763755,77.86392705
1287_7787,12.87643205,77.876881
1287_7789,12.876741,77.8947521
1287_7793,12.876541,77.935251
1288_1284,12.887617,12.848875
1288_7737,12.883647,77.372891
1288_7738,12.884018333333335,77.386281
1288_7745,12.8806617,77.45482399
1288_7746,12.886344333333334,77.468937
1288_7747,12.883114666666666,77.471718
1288_7748,12.88589275,77.484506
1288_7749,12.88332025,77.49324975
1288_7750,12.882890666666666,77.500478
1288_7751,12.883642080000001,77.5163256
1288_7752,12.887039,77.525511
1288_7753,12.8846256,77.5390797
1288_7754,12.884740115416667,77.54464244583333
1288_7755,12.883429024126983,77.55614527829115
1288_7756,12.884637293361301,77.56617029976911
1288_7757,12.8818644529349,77.57637981082931
1288_7758,12.885021545882353,77.58300886520588
1288_7759,12.88544864,77.59579316062499
1288_7760,12.886710236060607,77.60638674757575
1288_7761,12.887045918611111,77.61390822944445
1288_7762,12.885804954545454,77.62461662727273
1288_7763,12.884627727272727,77.63551181818183
1288_7764,12.88483688888889,77.64402810888889
1288_7765,12.886460788461537,77.6550671923077
1288_7766,12.880147,77.661666
1288_7767,12.885601428571428,77.67315363571429
1288_7768,12.881902666666667,77.68238766666667
1288_7769,12.883079666666667,77.69616266666667
1288_7770,12.887462992,77.706692398
1288_7771,12.88749859882353,77.71608234558823
1288_7772,12.88711767,77.727990302
1288_7773,12.887853402000001,77.737242537
1289_1289,12.89977036,12.89977036
1289_756,12.898806,7.564576
1289_7732,12.8965,77.32658
1289_7734,12.890416,77.341385
1289_7738,12.893777,77.38426
1289_7746,12.893654333333332,77.46938583333333
1289_7747,12.896684042857144,77.4723223
1289_7748,12.896046272727274,77.48424372727273
1289_7749,12.896064306,77.49318539
1289_7750,12.89351,77.50652
1289_7751,12.896296953999999,77.513946296
1289_7752,12.896487058888889,77.52345492111111
1289_7753,12.896350203361505,77.53514807447176
1289_7754,12.89700578525926,77.54635249046297
1289_7755,12.895760518163266,77.55441710816326
1289_7756,12.893635308679245,77.5654931816981
1289_7757,12.893952848959184,77.57350836081633
1289_7758,12.89278418609853,77.58542586795159
1289_7759,12.893547818181817,77.59708336363636
1289_7760,12.895736283668041,77.60709514108392
1289_7761,12.896516988136037,77.61512172344784
1289_7762,12.89849413242502,77.62686467770673
1289_7763,12.895368985074628,77.63543916268657
1289_7764,12.895016815384615,77.64468377179487
1289_7765,12.897029032258065,77.65504889677419
1289_7766,12.896354299999999,77.6648433
1289_7767,12.894592650000002,77.675178395
1289_7768,12.8970818,77.684532
1289_7769,12.8951665,77.69243399999999
1289_7770,12.89523975,77.70716383333333
1289_7771,12.89465248375,77.7167679825
1289_7772,12.895179401052632,77.72271440578947
1289_7773,12.89517688,77.7367008
1289_7778,12.8969755,77.789651
1289_7779,12.8976531,77.7968451
1289_7789,12.89645425,77.896935275
1289_7798,12.894521,77.986541
1289_7799,12.89692217,77.99457472
1290_5877,12.907963,58.7719
1290_7638,12.90353,76.38987850000001
1290_7664,12.90632,76.643001
1290_7735,12.90847,77.353832
1290_7744,12.9038,77.44547
1290_7746,12.902177415219933,77.4673920915254
1290_7747,12.90557684070935,77.47423316605452
1290_7748,12.906011048529411,77.48433750147058
1290_7749,12.905944123076923,77.49812255384616
1290_7750,12.903503335442368,77.50711541124548
1290_7751,12.904560155833332,77.51590885875
1290_7752,12.905015379752042,77.52445935525617
1290_7753,12.9066621472,77.5369415828
1290_7754,12.904949126858591,77.54497566939101
1290_7755,12.906658640883217,77.5544541716306
1290_7756,12.905135839513793,77.56419380425287
1290_7757,12.905320994354165,77.573575005
1290_7758,12.9043935,77.58416073529412
1290_7759,12.906076318181817,77.59467586363637
1290_7760,12.905441511272729,77.60517101618181
1290_7761,12.90650458862069,77.61244714448276
1290_7762,12.906347145833335,77.62655256041667
1290_7763,12.9041076,77.63463524375
1290_7764,12.9044495,77.64328182058823
1290_7765,12.90285266400096,77.6510476537769
1290_7766,12.9039318,77.66279263999999
1290_7767,12.9061020125,77.67587205250001
1290_7768,12.905097272727273,77.68578907727273
1290_7769,12.906916172413792,77.69658254482758
1290_7770,12.905116751764707,77.7052133767647
1290_7771,12.90340214,77.715163332
1290_7772,12.904176326153847,77.72510691692308
1290_7773,12.908303114999999,77.73086603499999
1290_7795,12.90268,77.9547
1291_1211,12.9136599,12.1129459
1291_1291,12.917435000000001,12.917435000000001
1291_762,12.914385,7.625081
1291_7700,12.919577,77.00026
1291_7702,12.919639,77.021254
1291_7705,12.915188,77.0557194
1291_7729,12.915963,77.29052
1291_7733,12.917575303030304,77.33653818181818
1291_7737,12.919753535540838,77.37940930618102
1291_7740,12.9104111,77.4090462
1291_7745,12.917212,77.457126
1291_7746,12.913367000000001,77.46691625
1291_7747,12.915088948051954,77.47638711399046
1291_7748,12.914742680692806,77.48403475627921
1291_7749,12.915995950999683,77.49604796440116
1291_7750,12.914392054736842,77.50380740105263
1291_7751,12.915527931081082,77.51437449972973
1291_7752,12.914728311111112,77.52298553888889
1291_7753,12.914860108699374,77.53662589310231
1291_7754,12.914323840745839,77.54513635437735
1291_7755,12.91472152848852,77.55090784604083
1291_7756,12.915317845667863,77.5651428487325
1291_7757,12.916128237734375,77.57525094132812
1291_7758,12.916170154761904,77.58654671785715
1291_7759,12.915881254545454,77.59492002909091
1291_7760,12.918028971279524,77.60240495960812
1291_7761,12.916146439230769,77.6125631627972
1291_7762,12.914597021212122,77.62488360606062
1291_7763,12.91512245172414,77.63579355977011
1291_7764,12.91487088888889,77.64481055555557
1291_7765,12.914612996570506,77.65632420221735
1291_7766,12.916326816000002,77.667162104
1291_7767,12.913108463074312,77.67415494217991
1291_7768,12.91200903076923,77.68397627307692
1291_7769,12.91398727272727,77.69765371818181
1291_7770,12.911803953333333,77.70371762166667
1291_7771,12.912163604545453,77.71564247636364
1291_7772,12.915743820454544,77.72427185227274
1291_7773,12.915286,77.73349388888889
1291_7774,12.912708,77.7447325
1291_7778,12.915471,77.7804
1291_7780,12.918166,77.806563
1291_7798,12.917389,77.980589
1291_7804,12.9121,78.0452
1292_4757,12.92812,47.579201
1292_758,12.92367,7.58014
1292_7720,12.928933,77.201168
1292_7733,12.920226,77.339624
1292_7735,12.922790406,77.35225159
1292_7746,12.92546141,77.4681933625
1292_7747,12.925776835714286,77.47523107142857
1292_7748,12.924375873595386,77.48520205241324
1292_77484,12.922745,774.84742
1292_7749,12.925442464983046,77.49535902395354
1292_7750,12.92585090909091,77.50552922727273
1292_7751,12.924064060000001,77.51497134571429
1292_7752,12.924886412307693,77.52463488538461
1292_7753,12.926165857953348,77.53664775400924
1292_7754,12.924689120204082,77.54495185129251
1292_7755,12.924443903085107,77.55504046797873
1292_7756,12.926234182017543,77.56519867394736
1292_7757,12.92581286654321,77.57552181938271
1292_7758,12.925351871014493,77.58470343816425
1292_7759,12.925222269622642,77.5949623735849
1292_7760,12.924827703766818,77.60632695394618
1292_7761,12.924576357526881,77.61476345645161
1292_7762,12.9245172,77.62330304722222
1292_7763,12.923754763793102,77.6357538137931
1292_7764,12.923027871794872,77.64625568717949
1292_7765,12.922788034375,77.653258421875
1292_7766,12.923325671641791,77.6653036522388
1292_7767,12.92663267530864,77.6752491728395
1292_7768,12.926973909090908,77.68357998181818
1292_7769,12.925315207738095,77.69503823571429
1292_7770,12.9259095,77.70327275
1292_7771,12.924025095238097,77.71762271428572
1292_7772,12.923446777777777,77.72423588888888
1292_7773,12.924172553214285,77.73587339178572
1292_7774,12.925361857142859,77.7418717
1292_7777,12.921414,77.77512
1292_7795,12.92674,77.9547
1292_7796,12.925896,77.963255
1293_1257,12.933809,12.576208
1293_1293,12.93805109,12.93805109
1293_7720,12.93258,77.205252
1293_7724,12.938123,77.2458
1293_7725,12.938914,77.259231
1293_7729,12.93813,77.29453
1293_7737,12.939281,77.37563
1293_7744,12.935358,77.44524
1293_7746,12.936652,77.46961075
1293_7747,12.935718169565217,77.47681433913043
1293_7748,12.933679409565217,77.48627382586956
1293_7749,12.935399553571429,77.49363707428572
1293_7750,12.933841109090908,77.50660380000001
1293_7751,12.935812941461721,77.51663307279918
1293_7752,12.93668943024639,77.52626582804818
1293_7753,12.935654887092705,77.5355030534165
1293_7754,12.934117535611511,77.5449602172662
1293_7755,12.935303603702256,77.5547662245797
1293_7756,12.935111944009279,77.56508174278282
1293_7757,12.935865990120481,77.57515326732488
1293_7758,12.934073209176166,77.58458320586999
1293_7759,12.935574910416667,77.59426877166666
1293_7760,12.93316904985936,77.60800880747802
1293_7761,12.935148558863636,77.61471068897727
1293_7762,12.936051867042254,77.62555911676056
1293_7763,12.936396304025974,77.63225553402597
1293_7766,12.939483384101113,77.66331936959328
1293_7767,12.930918904761906,77.6775409047619
1293_7768,12.933997030769232,77.68594794615385
1293_7769,12.936097004761905,77.6957701095238
1293_7770,12.93474494117647,77.705423
1293_7771,12.93440009891346,77.71375652548033
1293_7772,12.938309911538461,77.72589700192307
1293_7773,12.936391135294118,77.73696793294118
1293_7774,12.937450873132532,77.74518014867469
1293_7775,12.934319166,77.7549516128
1293_7776,12.933426800000001,77.7625638
1293_7777,12.932804,77.7742727
1293_7796,12.937669,77.965638
1293_7797,12.93915,77.97652
1293_7798,12.93697,77.9892
1294_1294,12.946015175,12.946015175
1294_7704,12.942977004615384,77.04613215668017
1294_7705,12.947439,77.0550731
1294_7721,12.949105,77.219402
1294_7747,12.9436618125,77.4757705625
1294_7748,12.945373947368422,77.486956
1294_7749,12.944344727586207,77.49384153448275
1294_7750,12.9455885,77.504289125
1294_7751,12.943868599538078,77.5182381409779
1294_7752,12.94487184518257,77.52521783262144
1294_7753,12.945561868549321,77.53310776405159
1294_7754,12.94486577667584,77.54448084292999
1294_7755,12.944734320315694,77.55438841069184
1294_7756,12.94595878864117,77.56544492547785
1294_7757,12.944436875457898,77.5743046277002
1294_7758,12.945020384137932,77.58423126068966
1294_7759,12.945907838267717,77.59722428440945
1294_7760,12.94390758038793,77.60453301810345
1294_7761,12.946141871750001,77.616596245125
1294_7762,12.945212699187499,77.62630831925
1294_7763,12.941153356,77.63206961733334
1294_7764,12.945852256342986,77.6429316654685
1294_7765,12.94581090181818,77.65600285454546
1294_7766,12.9431447,77.6646442
1294_7767,12.945474166666665,77.67408281666667
1294_7768,12.947294888888889,77.6843851
1294_7769,12.946963583333334,77.69544825
1294_7770,12.947935137931035,77.70577913448277
1294_7771,12.947272265384616,77.71543024230769
1294_7772,12.946427625,77.722203125
1294_7773,12.942717,77.73598883333334
1294_7774,12.942585597142857,77.74606927678572
1294_7775,12.943683252821428,77.75299992857143
1294_7776,12.94695198,77.76521128
1294_7789,12.946411,77.8949055
1294_7795,12.946852,77.954612
1295_1295,12.9554915,12.9554915
1295_1756,12.9530245,17.564528
1295_7342,12.956762,73.42831814282005
1295_7700,12.955902,77.00818
1295_7706,12.954505,77.061622
1295_7715,12.957827933333334,77.15535276
1295_7724,12.953261,77.245632
1295_7725,12.958795,77.256548
1295_7733,12.959848585476632,77.3327965118325
1295_7736,12.959548,77.3649122
1295_7738,12.958986,77.38942
1295_7742,12.957194,77.42277
1295_7744,12.9560345,77.4409093
1295_7745,12.956399769230769,77.45859880769231
1295_7747,12.955714777777779,77.47555766666667
1295_7748,12.954531318181818,77.48499672727273
1295_7749,12.9537080625,77.4953530375
1295_7750,12.956708358158842,77.50570248871752
1295_7751,12.95742513132744,77.51654403636549
1295_7752,12.954857590518726,77.5251647480515
1295_7753,12.954302145937104,77.53553287889463
1295_7754,12.954768456135545,77.54404430552829
1295_7755,12.955575636039796,77.55413022058097
1295_7756,12.956059681282955,77.56538770692768
1295_7757,12.95536410578512,77.57544805697378
1295_7758,12.95464146441044,77.58567797000396
1295_7759,12.953271103857514,77.59429352258019
1295_7760,12.95363067837838,77.60470644864866
1295_7761,12.95507030075188,77.61604413203007
1295_7762,12.953523464624999,77.622765806625
1295_7763,12.955931887788948,77.6363942971748
1295_7764,12.956444435352237,77.6431498601348
1295_7765,12.956500106557378,77.65515678229508
1295_7766,12.957806798895861,77.66253484608627
1295_7767,12.957788833333334,77.6770585
1295_7768,12.955386689473684,77.68459927368421
1295_7769,12.955603488372093,77.6967899255814
1295_7770,12.95631156,77.70412085777778
1295_7771,12.95461857313433,77.71558412597015
1295_7772,12.954053543142857,77.72367319514287
1295_7773,12.955639758409092,77.73523465318182
1295_7774,12.956927671428572,77.74232881642857
1295_7775,12.954706,77.752537
1295_7776,12.956152,77.76439450000001
1295_7785,12.9567375,77.8572925
1295_7786,12.956421,77.867541
1295_7795,12.958893,77.958893
1296_1257,12.96387188,12.57667
1296_1296,12.9640580469799,12.9640580469799
1296_6411,12.969309,64.11694694914867
1296_7104,12.966681,71.048949
1296_752,12.968463,7.522401
1296_7694,12.96762231346154,76.94559905728156
1296_7705,12.9658,77.0516
1296_7712,12.966681,77.12462
1296_7716,12.960201,77.1653
1296_7717,12.96335,77.177512
1296_7723,12.963654,77.236541
1296_7724,12.96351,77.243176
1296_7726,12.965756500000001,77.26589799999999
1296_7728,12.9686,77.2896
1296_7729,12.969908,77.29298
1296_7732,12.964189333333332,77.322922
1296_7734,12.962502866666668,77.34414743333333
1296_7736,12.963451333333333,77.3662605
1296_7739,12.969103,77.39514
1296_7740,12.966012500000001,77.40106
1296_7747,12.963768083333333,77.47389383333334
1296_7748,12.964042778571429,77.48641471428571
1296_7749,12.96531118131441,77.49700924898553
1296_7750,12.96405305763601,77.50594204287249
1296_7751,12.963648790453908,77.51572600396412
1296_7752,12.965213310356498,77.52425397745851
1296_7753,12.965337509981143,77.53410486032169
1296_7754,12.964263991960777,77.54540349342832
1296_7755,12.96744810408654,77.55494428865384
1296_7756,12.964149467132808,77.56589704107468
1296_7757,12.965079987946421,77.57590867515012
1296_7758,12.964120141012373,77.58424153992084
1296_7759,12.96421932278481,77.59436800379747
1296_7760,12.965911674202898,77.60477883782609
1296_7761,12.964177187851847,77.61492110105364
1296_7762,12.965841608553326,77.62591012803271
1296_7763,12.964152638816076,77.6352870381542
1296_7764,12.964780740635529,77.64506096280573
1296_7765,12.965065082209303,77.65519137895349
1296_7766,12.964775138041505,77.66609856364437
1296_7767,12.965213499999999,77.67460260263158
1296_7768,12.966303450000002,77.68436149499999
1296_7769,12.966618157894738,77.69588499473684
1296_7770,12.96356957804878,77.70365842439024
1296_7771,12.964514290384615,77.71483534615385
1296_7772,12.96603188,77.723294729
1296_7773,12.966693935999999,77.73464604
1296_7774,12.965668670588236,77.74802022352941
1296_7775,12.966209018999999,77.75579091333334
1296_7776,12.9666699,77.76258289
1296_7777,12.965928,77.7722345
1296_7787,12.968962,77.87122
1296_7790,12.9681568257527,77.9080913015409
1296_7795,12.965653,77.956325
1296_7796,12.963228599999999,77.96394722
1297_1158,12.972057,11.586848
1297_1253,12.979777,12.536111
1297_1257,12.9766115,12.5736965
1297_6817,12.974448,68.177512
1297_755,12.974868,7.552116
1297_7694,12.97199,76.94559905728156
1297_7705,12.97164,77.056055
1297_7712,12.9786,77.12896
1297_7726,12.975240132113822,77.2639818601626
1297_7734,12.972021776324064,77.34541074352693
1297_7739,12.976321,77.39536
1297_7741,12.972504,77.411712
1297_7747,12.970967,77.471186
1297_7748,12.974195,77.4885315
1297_7749,12.973112197919166,77.49730982350493
1297_7750,12.975458155718602,77.50728485126484
1297_7751,12.975591557419456,77.5150511717096
1297_7752,12.973846156776215,77.52476118614959
1297_7753,12.975118812208827,77.53488489961254
1297_7754,12.974956305859264,77.5456181843025
1297_7755,12.974099787873135,77.5555170661194
1297_7756,12.972824956067416,77.5636021255618
1297_7757,12.9735894811639,77.57473236700162
1297_7758,12.973073856189254,77.58385162981352
1297_7759,12.977109702242997,77.5980520424091
1297_7760,12.974649267630785,77.60526414372661
1297_7761,12.973869869228524,77.61475846196959
1297_7762,12.975848473457072,77.62526324650035
1297_7763,12.974835616949935,77.63407612024982
1297_7764,12.974037511081582,77.64393517648222
1297_7765,12.97277957637867,77.65372837144183
1297_7766,12.973882105263158,77.66541789473683
1297_7767,12.978615467916677,77.67694207640862
1297_7768,12.975160444444445,77.68298511111112
1297_7769,12.974191688888888,77.69504895555556
1297_7770,12.973462683333333,77.70304757777778
1297_7771,12.973706366666667,77.71384934999999
1297_7772,12.97480325,77.72595190833333
1297_7773,12.971606692307692,77.73372276846155
1297_7774,12.974304310361283,77.74358302311032
1297_7775,12.974975314089287,77.75365879980357
1297_7776,12.977023609375,77.76499844062499
1297_7777,12.975844333333335,77.77121766666667
1297_7786,12.9786541,77.867451
1297_7794,12.9785,77.94909
1297_7795,12.97383,77.9547
1297_7797,12.974779999999999,77.97440094500001
1297_7798,12.9741,77.9865
1297_9741,12.9744505,97.4128935
1298_7321,12.9890567,73.21704057663317
1298_7490,12.98156,74.900677
1298_755,12.9806,7.5538
1298_760,12.988463,7.602909
1298_7707,12.98272596669614,77.07455139454271
1298_7712,12.986049999999999,77.124505
1298_7723,12.984782000000001,77.236126
1298_7726,12.987954,77.268521
1298_7732,12.98047,77.32514789
1298_7734,12.98329,77.3435
1298_7735,12.980372,77.353466
1298_7736,12.987542,77.365842
1298_7741,12.983238,77.411579
1298_7744,12.986524,77.44503850000001
1298_7745,12.98490675,77.45703025
1298_7747,12.985107888888889,77.47618344444444
1298_7748,12.985110909090908,77.48477672727273
1298_7749,12.9869564375,77.49241972916667
1298_7750,12.985205442964515,77.50489866473103
1298_7751,12.984965321548321,77.51444203656574
1298_7752,12.984359663636365,77.52681525454547
1298_7753,12.986561779090858,77.53591200791269
1298_7754,12.985968991695078,77.54531775504948
1298_7755,12.983890369932777,77.55606759045351
1298_7756,12.98592823066324,77.56496353569726
1298_7757,12.98532711043857,77.57513325308184
1298_7758,12.987893160029342,77.58161486225353
1298_7759,12.985061220092147,77.59569930136887
1298_7760,12.988244764269048,77.60142659982688
1298_7761,12.98661128078417,77.61290026373726
1298_7762,12.98282179907694,77.62584822243025
1298_7763,12.982250424132047,77.63369808130163
1298_7764,12.984953749999999,77.6450998
1298_7765,12.984858333333333,77.65576866666667
1298_7766,12.986395266666667,77.66541386666667
1298_7767,12.985663928571428,77.6751405
1298_7768,12.985935,77.68578480952381
1298_7769,12.984099263157896,77.69320452631578
1298_7770,12.986410153846153,77.70523676923077
1298_7771,12.98591875,77.71268524999999
1298_7772,12.983839583333333,77.72759198333334
1298_7773,12.985340858064514,77.73439146774193
1298_7774,12.984284443478261,77.74719701304348
1298_7775,12.983258427500001,77.7535346625
1298_7776,12.983690368421051,77.76429534210527
1298_7777,12.982276666666666,77.77180399999999
1298_7785,12.981701,77.854258
1298_7786,12.98745,77.8684
1298_7796,12.987456,77.968945
1298_7798,12.985770333333335,77.98576933333334
1298_9798,12.988618,97.985555
1299_100,12.99719,1.0
1299_1259,12.999249,12.59505
1299_1299,12.9952805,12.9971215
1299_1300,12.995299333333334,13.001452
1299_7715,12.99982,77.1521
1299_7725,12.99664,77.256489
1299_7726,12.999243,77.268521
1299_7733,12.993886,77.33524
1299_7735,12.997279,77.354748
1299_7736,12.997149499999999,77.36545075
1299_7744,12.992826857142859,77.44723085714284
1299_7746,12.99440375,77.4669405
1299_7747,12.991966,77.475007
1299_7748,12.995243400000001,77.4867682
1299_7749,12.995178875,77.49643070833334
1299_7750,12.994045022471909,77.50498801910113
1299_7751,12.99517916,77.51358368
1299_7752,12.996053628079192,77.52562473210112
1299_7753,12.99491937673551,77.53610889720134
1299_7754,12.994894497160189,77.54545857641273
1299_7755,12.994020304498084,77.55430728972277
1299_7756,12.995618155717258,77.56589115325717
1299_7757,12.99595278982558,77.5730246429071
1299_7758,12.996503247407407,77.58392025694445
1299_7759,12.993366353767845,77.59413761069698
1299_7760,12.994059727859105,77.60703534115515
1299_7761,12.996145843333332,77.61636071666666
1299_7762,12.999061979999999,77.6222724
1299_7763,12.99334624,77.637108
1299_7764,12.995195166666667,77.642201
1299_7765,12.992990630434784,77.65617636956522
1299_7766,12.99482542857143,77.66696996071428
1299_7767,12.996049122684932,77.67426991938493
1299_7768,12.993896574999999,77.684638675
1299_7769,12.996433452830189,77.69344037735848
1299_7770,12.992038309722222,77.7013002236111
1299_7771,12.995030453720931,77.71587921765745
1299_7772,12.993720125,77.723466875
1299_7773,12.99316,77.733014
1299_7774,12.995964571428571,77.74832171428571
1299_7775,12.995599166666667,77.75741304166667
1299_7776,12.993901629268294,77.76402546170732
1299_7777,12.996167,77.772862
1299_7783,12.994818,77.838416
1299_7790,12.99127061,77.90245264
1299_7795,12.998793,77.954768
1299_7796,12.999242,77.965823
1299_7799,12.990025,77.995216
1299_8023,12.998325,80.237712
129_775,1.298817475,7.755691275
12_77,0.1292602800480769,0.7751533846137253
12_7737,0.1255262,77.37263
1300_1300,13.00614281,13.00614281
1300_52,13.00370862,0.52624992
1300_7353,13.00101,73.53358
1300_7610,13.004198,76.107379
1300_7700,13.00038474074074,77.0002336851852
1300_7701,13.001245,77.015425
1300_7703,13.002189714285715,77.0312015
1300_7706,13.002157,77.0660364
1300_7712,13.00315125,77.12473625
1300_7714,13.001524,77.1438115
1300_7715,13.000307,77.155599
1300_7720,13.002169,77.202258
1300_7721,13.0011135,77.21382700000001
1300_7724,13.000405,77.243176
1300_7725,13.0025362,77.254658
1300_7727,13.0028872184293,77.2757963902072
1300_7729,13.001738000000001,77.29529328571428
1300_7730,13.002760068965516,77.30306637931035
1300_7731,13.0023368856,77.3111735608
1300_7732,13.001397428571428,77.32268142857143
1300_7733,13.00398,77.33384
1300_7734,13.002930923333334,77.34356133333334
1300_7735,13.002758295238095,77.35163502380952
1300_7736,13.001365,77.361985
1300_7739,13.0067032,77.393723
1300_7744,13.004237,77.44217
1300_7745,13.001979,77.459003
1300_7747,13.0042515,77.4777975
1300_7748,13.0044507875,77.483914125
1300_7749,13.002337982162162,77.49843027040541
1300_7750,13.002746898404256,77.50335740542553
1300_7751,13.005551663870968,77.51586204483871
1300_7752,13.006683358807438,77.52582776199154
1300_7753,13.006418631932219,77.53363876830497
1300_7754,13.006873462872257,77.54493512208545
1300_7755,13.004524564411867,77.55491510892463
1300_7756,13.004448757355405,77.56411624674189
1300_7757,13.004248558229357,77.57538115446347
1300_7758,13.004691519200001,77.583385942
1300_7759,13.005238194950921,77.59485660596222
1300_7760,13.00499429884474,77.60494668930995
1300_7761,13.006259984217982,77.61338639395775
1300_7762,13.004413636363637,77.62505572727274
1300_7763,13.007328881481483,77.63348931481481
1300_7764,13.005369342380954,77.64682619142857
1300_7765,13.006626909090908,77.65682809090909
1300_7766,13.004100853658537,77.66456756097561
1300_7767,13.003408524545454,77.67616004545454
1300_7768,13.005756108204446,77.68585746986444
1300_7769,13.007235423371972,77.69523897605723
1300_7770,13.004987720290085,77.70443071544626
1300_7771,13.00474283903959,77.71364373761183
1300_7772,13.004231505166956,77.72460109258
1300_7773,13.005406833333334,77.73632416666668
1300_7774,13.002648279999999,77.74452014
1300_7775,13.006048572916667,77.75537063041666
1300_7776,13.004500000000002,77.7663322
1300_7783,13.008525,77.833645
1301_1170,13.01427,11.70674
1301_1759,13.013443,17.593646
1301_7382,13.01996,73.82025625436893
1301_7403,13.01699137,74.03662285498675
1301_7701,13.01462,77.014232
1301_7702,13.012215999999999,77.02454
1301_7703,13.012825333333334,77.03186920333333
1301_7705,13.015033,77.0553944
1301_7706,13.0139654,77.064201
1301_7707,13.0117,77.07644
1301_7712,13.011235,77.125
1301_7713,13.013523,77.132913
1301_7719,13.013992,77.190477
1301_7723,13.01875,77.236587
1301_7725,13.019901,77.256987
1301_7729,13.015055,77.2933495
1301_7730,13.011496529411765,77.30483100000001
1301_7731,13.012493,77.31153777777779
1301_7732,13.0132546,77.3232512
1301_7733,13.01396692857143,77.3325492857143
1301_7734,13.013241,77.34123600000001
1301_7735,13.012183727272726,77.35275668181818
1301_7736,13.01345375,77.3612579
1301_7737,13.012835599999999,77.37414017
1301_7738,13.019634,77.382431
1301_7743,13.01807,77.438019
1301_7745,13.01,77.46
1301_7747,13.016729999999999,77.478241
1301_7748,13.01673191235294,77.48411600117646
1301_7749,13.017625108026207,77.49926959878489
1301_7750,13.012305723521125,77.50363541647887
1301_7751,13.017829518581154,77.51906556967299
1301_7752,13.014464884865404,77.52602048067425
1301_7753,13.015621576381866,77.5343121361804
1301_7754,13.014857346213805,77.54358396224403
1301_7755,13.017691517994974,77.55678659043777
1301_7756,13.014829816666667,77.56442528958333
1301_7757,13.014282379154931,77.57391676591548
1301_7758,13.014480040229884,77.58402438850575
1301_7759,13.015887862014706,77.59488817007353
1301_7760,13.014794749578051,77.60724133108258
1301_7761,13.014227928563498,77.61260347991593
1301_7762,13.01642830392569,77.62407566706013
1301_7763,13.015392431770165,77.63571826601655
1301_7764,13.015711256896552,77.64262273965518
1301_7765,13.0159698125,77.65502999375
1301_7766,13.014389880415843,77.664079
1301_7767,13.014414007923577,77.6758718863877
1301_7768,13.01463545054839,77.68342593287976
1301_7769,13.012672953833333,77.69637393415844
1301_7770,13.01141396272474,77.70329830476155
1301_7771,13.015882584571603,77.71597455519753
1301_7772,13.0162665,77.72313550000001
1301_7773,13.010811,77.730559
1301_7774,13.0104521452,77.745214814
1301_7775,13.012491399999998,77.75838519999999
1301_7776,13.014047439999999,77.76406424
1301_7778,13.013778,77.787758
1301_7868,13.016102,78.683463
1302_1302,13.0200030393306,13.0200030393306
1302_1758,13.022808,17.584503
1302_1762,13.026908,17.620375
1302_6654,13.022111,66.54682
1302_6817,13.020477,68.177512
1302_7665,13.027018421875,76.65174609375
1302_769,13.024545214,7.6945452144
1302_7700,13.025483,77.001655
1302_7703,13.022111,77.032154
1302_7704,13.023123,77.04562323
1302_7705,13.023779,77.054264
1302_7710,13.0224895,77.10266200000001
1302_7712,13.02469,77.12352200000001
1302_7713,13.028537,77.132913
1302_7721,13.022701,77.215648
1302_7725,13.024257966666667,77.25448466666667
1302_7728,13.02927,77.284793
1302_7729,13.02048,77.29452
1302_7730,13.023287074999999,77.305055125
1302_7731,13.026119999999999,77.31405444444445
1302_7732,13.023232333333333,77.32436288888888
1302_7733,13.0241413,77.3328844
1302_7739,13.021018,77.3958
1302_7741,13.025641,77.412536
1302_7746,13.0228,77.46841
1302_7747,13.026377561538462,77.47911321538461
1302_7748,13.027101903874456,77.48603533930599
1302_7749,13.028563130603981,77.49440473955428
1302_7750,13.025939435556229,77.5061533249522
1302_7751,13.026518931775463,77.51634487086834
1302_7752,13.023605943806961,77.5257184616721
1302_7753,13.025482625684923,77.53650359308993
1302_7754,13.02568336142938,77.54502406764435
1302_7755,13.023849296015747,77.55519405196851
1302_7756,13.026324670927755,77.56284588122011
1302_7757,13.027336874116665,77.57572353616666
1302_7758,13.025245287040818,77.58548341066327
1302_7759,13.023661762328766,77.5943762859589
1302_7760,13.025005862595973,77.60564154614826
1302_7761,13.025779481267634,77.61291552468789
1302_7762,13.02322511111111,77.62724418518519
1302_7763,13.026306012158495,77.63554925561715
1302_7764,13.024451820858886,77.64530528641725
1302_7765,13.023990951133623,77.65398496987218
1302_7766,13.025353942857143,77.66604575
1302_7767,13.021124454545456,77.67628481818181
1302_7768,13.023386872347826,77.68469596274348
1302_7769,13.023730623351904,77.69454404821924
1302_7770,13.023658061274688,77.70463859848628
1302_7771,13.023817045,77.71527094503125
1302_7772,13.025875050222222,77.72084850233334
1302_7774,13.028039666666666,77.74636793333333
1302_7775,13.022831499999999,77.75833499999999
1302_7776,13.0242625,77.76314114285715
1302_7777,13.026743,77.775636
1302_7787,13.028391,77.871223
